ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 143;mg_mpi_f90_aocc;mg.f90:739-741;resid;Innermost;2.5949997901917;2.4195027351379;20.095497131348;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 142;mg_mpi_f90_aocc;mg.f90:753-753;resid;Innermost;1.7999997138977;1.609250664711;13.365842819214;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 147;mg_mpi_f90_aocc;mg.f90:669-671;psinv;Innermost;1.0700000524521;1.0353221893311;8.5990037918091;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 146;mg_mpi_f90_aocc;mg.f90:678-678;psinv;Innermost;0.83499997854233;0.76148688793182;6.3246297836304;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 152;mg_mpi_f90_aocc;mg.f90:835-837;rprj3;Innermost;0.46500000357628;0.4326346218586;3.5933036804199;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 151;mg_mpi_f90_aocc;mg.f90:844-851;rprj3;Innermost;0.30000001192093;0.27508559823036;2.2847595214844;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 100;mg_mpi_f90_aocc;mg.f90:928-930;interp;Innermost;0.21499998867512;0.18755835294724;1.557790517807;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 102;mg_mpi_f90_aocc;mg.f90:940-942;interp;Innermost;0.20999999344349;0.1863079816103;1.5474053621292;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 104;mg_mpi_f90_aocc;mg.f90:915-917;interp;Innermost;0.21500000357628;0.15754902362823;1.3085441589355;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 103;mg_mpi_f90_aocc;mg.f90:922-924;interp;Innermost;0.15999999642372;0.12253813445568;1.0177565813065;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 101;mg_mpi_f90_aocc;mg.f90:934-936;interp;Innermost;0.14000000059605;0.11878696829081;0.9866007566452;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 2;mg_mpi_f90_aocc;mg.f90:1078-1081;norm2u3;Innermost;0.10999999940395;0.10878385603428;0.90351855754852;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 182;mg_mpi_f90_aocc;randi8.f90:59-61;vranlc;Single;0.079999998211861;0.073772959411144;0.61273097991943;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 138;mg_mpi_f90_aocc;mg.f90:1307-1307;give3;Innermost;0.10000000149012;0.072522565722466;0.60234570503235;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 140;mg_mpi_f90_aocc;mg.f90:732-732,mg.f90:736-743,mg.f90:753-753;resid;InBetween;0.094999998807907;0.058768283575773;0.48810771107674;1.67;1.00;1.20;1.94;4026;61.83;50.77;87.33;52.33;87.33;72.73;45.00
Loop 165;mg_mpi_f90_aocc;mg.f90:2194-2207;zran3;Innermost;0.03999999910593;0.03876206278801;0.32194340229034;3.10;1.00;6.48;5.27;256;0.00;9.38;26.33;8.50;26.33;4.06;5.00
Loop 136;mg_mpi_f90_aocc;mg.f90:1291-1291;give3;Innermost;0.03999999910593;0.033760506659746;0.28040233254433;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 123;mg_mpi_f90_aocc;mg.f90:1432-1434;take3;Innermost;0.03999999910593;0.027508560568094;0.22847597301006;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 125;mg_mpi_f90_aocc;mg.f90:1441-1443;take3;Innermost;0.035000000149012;0.023757392540574;0.19732014834881;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 144;mg_mpi_f90_aocc;mg.f90:666-673,mg.f90:678-678;psinv;InBetween;0.025000000372529;0.021256614476442;0.17654959857464;1.55;1.00;1.21;1.74;4026;60.91;50.25;86.33;55.67;86.33;71.31;49.50
Loop 150;mg_mpi_f90_aocc;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;rprj3;InBetween;0.045000001788139;0.020006226375699;0.16616433858871;1.96;1.60;3.28;2.58;260;25.43;21.52;116.00;59.33;72.38;35.38;45.00
Loop 99;mg_mpi_f90_aocc;mg.f90:912-917,mg.f90:920-942,mg.f90:974-974,mg.f90:987-987;interp;InBetween;0.025000000372529;0.015004669316113;0.12462325394154;1.51;1.02;1.25;3.90;1000012;69.76;57.35;158.00;104.33;154.52;126.21;40.50
Loop 4;mg_mpi_f90_aocc;mg.f90:2564-2566;zero3;Innermost;0.0099999997764826;0.0037511673290282;0.031155813485384;1.00;1.00;16.00;7.17;1;0.00;9.56;7.17;7.17;7.17;0.45;1.00
Loop 137;mg_mpi_f90_aocc;mg.f90:1304-1307;give3;Outermost;0.0049999998882413;0.0012503891484812;0.010385271161795;1.81;1.00;7.03;2.64;31;17.95;14.10;14.50;8.00;14.50;2.06;5.50
Loop 160;mg_mpi_f90_aocc;mg.f90:2293-2296;zran3;Outermost;0.0049999998882413;0.0012503891484812;0.010385271161795;1.00;1.00;15.59;2.77;16;0.00;6.70;13.83;13.83;13.83;0.89;5.00
