node;pid;tid;core_id;sample_count;
fedora;17690;17690;7;31;
fedora;17690;17690;8;163;
fedora;17690;17690;9;1;
fedora;17690;17723;9;1419;
fedora;17690;17723;10;563;
fedora;17690;17724;1;1;
fedora;17690;17724;11;1710;
fedora;17690;17724;12;271;
fedora;17690;17726;15;749;
fedora;17690;17726;16;1232;
fedora;17690;17720;3;562;
fedora;17690;17720;4;1418;
fedora;17690;17725;13;1982;
fedora;17690;17719;1;768;
fedora;17690;17719;2;1213;
fedora;17690;17722;1;1;
fedora;17690;17722;7;927;
fedora;17690;17722;8;1054;
fedora;17690;17721;5;946;
fedora;17690;17721;6;1035;
