ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 33;mg_omp_cpp_clang++;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;5.2599997520447;5.0051188468933;30.943513870239;1.00;1.00;1.00;1.00;1;100.00;100.00;6.00;6.00;6.00;6.00;6.00
Loop 34;mg_omp_cpp_clang++;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.1800000667572;2.9104127883911;17.993257522583;1.00;1.00;1.00;1.00;1;100.00;95.83;3.50;3.50;3.50;3.50;3.50
Loop 79;mg_omp_cpp_clang++;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;2.4300003051758;2.3334150314331;14.426042556763;1.00;1.00;1.00;1.00;1;100.00;100.00;6.00;6.00;6.00;6.00;6.00
Loop 80;mg_omp_cpp_clang++;mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);Innermost;1.3700000047684;1.2712309360504;7.8592238426208;1.00;1.00;1.00;1.00;1;100.00;96.67;3.50;3.50;3.50;3.50;3.50
Loop 52;mg_omp_cpp_clang++;mg.cpp:1109-1113;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.96000003814697;0.92234867811203;5.7023038864136;1.00;1.00;1.27;1.58;1;66.67;68.06;9.50;9.50;9.50;7.50;6.00
Loop 127;mg_omp_cpp_clang++;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;3.2599997520447;0.46046808362007;2.8467855453491;1.00;1.94;4.00;1.55;1;0.00;25.00;17.00;17.00;8.75;4.25;11.00
Loop 118;mg_omp_cpp_clang++;mg.cpp:625-629;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.38500002026558;0.37006947398186;2.2879076004028;1.00;1.47;2.67;1.00;1;40.00;35.00;4.00;4.00;2.72;1.50;4.00
Loop 117;mg_omp_cpp_clang++;mg.cpp:620-623;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.44500002264977;0.36441951990128;2.2529776096344;1.00;1.00;1.20;4.00;1;95.45;80.68;6.00;6.00;6.00;5.00;1.50
Loop 49;mg_omp_cpp_clang++;mg.cpp:1115-1125;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.40500000119209;0.36300703883171;2.2442450523376;1.00;1.50;4.00;1.00;1;0.00;25.00;7.50;7.50;5.00;1.88;7.50
Loop 119;mg_omp_cpp_clang++;mg.cpp:631-635;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.43500000238419;0.3538259267807;2.1874840259552;1.00;1.47;2.67;1.00;1;40.00;35.00;4.00;4.00;2.72;1.50;4.00
Loop 120;mg_omp_cpp_clang++;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.37000000476837;0.33475747704506;2.0695955753326;1.00;1.47;2.67;1.00;1;40.00;35.00;4.00;4.00;2.72;1.50;4.00
Loop 18;mg_omp_cpp_clang++;mg.cpp:479-479,mg.cpp:501-501,mg.cpp:1315-1317,mg.cpp:1324-1324;zran3(void*, int, int, int, int, int, int);Innermost;2.3149983882904;0.32698863744736;2.0215659141541;2.73;1.00;2.27;14.52;121;21.00;27.06;152.50;55.83;152.50;67.18;10.50
Loop 116;mg_omp_cpp_clang++;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.30000001192093;0.27472713589668;1.6984657049179;1.00;1.00;1.00;1.08;1;100.00;100.00;2.17;2.17;2.17;2.17;2.00
Loop 37;mg_omp_cpp_clang++;mg.cpp:1018-1020,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.18999999761581;0.14054164290428;0.86888092756271;1.00;1.17;4.00;1.00;1;0.00;25.00;7.00;7.00;6.00;1.75;7.00
Loop 27;mg_omp_cpp_clang++;mg.cpp:842-844;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.10999999195337;0.10522967576981;0.6505691409111;1.00;1.00;1.00;1.00;1;100.00;100.00;4.00;4.00;4.00;4.00;4.00
Loop 70;mg_omp_cpp_clang++;mg.cpp:545-547;comm3(void*, int, int, int, int);Innermost;0.095000006258488;0.091104879975319;0.5632444024086;1.13;1.00;4.00;4.50;1;0.00;25.00;9.00;8.00;9.00;2.25;2.00
Loop 65;mg_omp_cpp_clang++;mg.cpp:550-552;comm3(void*, int, int, int, int);Innermost;0.059999998658895;0.033193249255419;0.20521306991577;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 38;mg_omp_cpp_clang++;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.035000000149012;0.023305900394917;0.14408577978611;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 54;mg_omp_cpp_clang++;mg.cpp:558-560;comm3(void*, int, int, int, int);Innermost;0.044999998062849;0.020480941981077;0.12662082910538;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 36;mg_omp_cpp_clang++;mg.cpp:1010-1012,mg.cpp:1018-1020,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);InBetween;0.030000001192093;0.015537268482149;0.096057191491127;4.82;1.43;5.01;5.47;27;3.17;25.60;27.33;5.67;19.08;5.46;5.00
Loop 84;mg_omp_cpp_clang++;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;0.015000000596046;0.011299831792712;0.069859772920609;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 82;mg_omp_cpp_clang++;mg.cpp:915-917,mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);InBetween;0.02000000141561;0.0056499158963561;0.034929886460304;4.05;1.52;5.19;6.30;27;3.23;25.60;28.33;7.00;18.58;5.46;4.50
Loop 121;mg_omp_cpp_clang++;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.0049999998882413;0.0021187183447182;0.013098707422614;1.00;1.80;3.00;1.50;1;50.00;37.50;1.50;1.50;0.83;0.50;1.00
Loop 50;mg_omp_cpp_clang++;mg.cpp:1105-1108,mg.cpp:1112-1112,mg.cpp:1115-1115;mg3P(double*, double*, double*, double*, double*, int, int, int, int);InBetween;0.0050000003539026;0.0021187183447182;0.013098707422614;1.88;1.00;7.61;10.17;2;2.63;23.77;15.60;8.30;15.60;2.05;1.53
Loop 115;mg_omp_cpp_clang++;mg.cpp:612-614,mg.cpp:619-619,mg.cpp:623-627,mg.cpp:631-633,mg.cpp:637-639;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.0049999998882413;0.001412478974089;0.0087324716150761;2.21;1.00;10.49;2.21;2299;0.00;21.69;23.17;10.50;23.17;2.21;10.50
Loop 51;mg_omp_cpp_clang++;mg.cpp:1103-1106;mg3P(double*, double*, double*, double*, double*, int, int, int, int);InBetween;0.0049999998882413;0.001412478974089;0.0087324716150761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 48;mg_omp_cpp_clang++;mg.cpp:1108-1113;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.0049999998882413;0.001412478974089;0.0087324716150761;1.50;1.69;4.00;1.50;1;0.00;25.00;4.50;3.00;2.67;1.13;3.00
Loop 126;mg_omp_cpp_clang++;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.0049999998882413;0.00070623948704451;0.004366235807538;1.00;1.44;4.00;1.08;1;0.00;25.00;2.17;2.17;1.50;0.54;2.00
Loop 123;mg_omp_cpp_clang++;mg.cpp:625-629;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.0049999998882413;0.00070623948704451;0.004366235807538;1.00;1.80;3.00;1.50;1;50.00;37.50;1.50;1.50;0.83;0.50;1.00
Loop 17;mg_omp_cpp_clang++;mg.cpp:1314-1315;zran3(void*, int, int, int, int, int, int);InBetween;0.00499999942258;0.00070623948704451;0.004366235807538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 35;mg_omp_cpp_clang++;mg.cpp:1009-1010;resid(void*, void*, void*, int, int, int, double*, int);Outermost;0.00499999942258;0.00070623948704451;0.004366235807538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 29;mg_omp_cpp_clang++;mg.cpp:840-841;norm2u3(void*, int, int, int, double*, double*, int, int, int);InBetween;0.0050000003539026;0.00070623948704451;0.004366235807538;1.00;1.02;1.81;1.00;3;41.38;44.57;27.00;27.00;26.36;14.94;27.00
