node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;65211;65245;1;24;
lbw-Lenovo-G5000-IRH8;65211;65245;2;39;
lbw-Lenovo-G5000-IRH8;65211;65245;3;1;
lbw-Lenovo-G5000-IRH8;65211;65245;4;2;
lbw-Lenovo-G5000-IRH8;65211;65245;5;1;
lbw-Lenovo-G5000-IRH8;65211;65245;9;52;
lbw-Lenovo-G5000-IRH8;65211;65245;10;5;
lbw-Lenovo-G5000-IRH8;65211;65245;14;3371;
lbw-Lenovo-G5000-IRH8;65211;65236;1;170;
lbw-Lenovo-G5000-IRH8;65211;65236;2;341;
lbw-Lenovo-G5000-IRH8;65211;65236;3;141;
lbw-Lenovo-G5000-IRH8;65211;65236;4;1237;
lbw-Lenovo-G5000-IRH8;65211;65236;5;125;
lbw-Lenovo-G5000-IRH8;65211;65236;6;410;
lbw-Lenovo-G5000-IRH8;65211;65236;7;57;
lbw-Lenovo-G5000-IRH8;65211;65236;8;19;
lbw-Lenovo-G5000-IRH8;65211;65236;9;63;
lbw-Lenovo-G5000-IRH8;65211;65236;10;34;
lbw-Lenovo-G5000-IRH8;65211;65236;11;155;
lbw-Lenovo-G5000-IRH8;65211;65236;12;225;
lbw-Lenovo-G5000-IRH8;65211;65236;13;487;
lbw-Lenovo-G5000-IRH8;65211;65242;1;158;
lbw-Lenovo-G5000-IRH8;65211;65242;2;530;
lbw-Lenovo-G5000-IRH8;65211;65242;3;37;
lbw-Lenovo-G5000-IRH8;65211;65242;4;732;
lbw-Lenovo-G5000-IRH8;65211;65242;5;97;
lbw-Lenovo-G5000-IRH8;65211;65242;6;497;
lbw-Lenovo-G5000-IRH8;65211;65242;7;14;
lbw-Lenovo-G5000-IRH8;65211;65242;8;595;
lbw-Lenovo-G5000-IRH8;65211;65242;9;32;
lbw-Lenovo-G5000-IRH8;65211;65242;10;70;
lbw-Lenovo-G5000-IRH8;65211;65242;11;74;
lbw-Lenovo-G5000-IRH8;65211;65242;12;133;
lbw-Lenovo-G5000-IRH8;65211;65242;13;496;
lbw-Lenovo-G5000-IRH8;65211;65242;16;2;
lbw-Lenovo-G5000-IRH8;65211;65233;5;2;
lbw-Lenovo-G5000-IRH8;65211;65233;7;1;
lbw-Lenovo-G5000-IRH8;65211;65233;15;1;
lbw-Lenovo-G5000-IRH8;65211;65233;16;3496;
lbw-Lenovo-G5000-IRH8;65211;65240;1;66;
lbw-Lenovo-G5000-IRH8;65211;65240;2;44;
lbw-Lenovo-G5000-IRH8;65211;65240;3;26;
lbw-Lenovo-G5000-IRH8;65211;65240;4;252;
lbw-Lenovo-G5000-IRH8;65211;65240;5;3;
lbw-Lenovo-G5000-IRH8;65211;65240;7;127;
lbw-Lenovo-G5000-IRH8;65211;65240;8;2479;
lbw-Lenovo-G5000-IRH8;65211;65240;9;9;
lbw-Lenovo-G5000-IRH8;65211;65240;10;20;
lbw-Lenovo-G5000-IRH8;65211;65240;11;105;
lbw-Lenovo-G5000-IRH8;65211;65240;12;110;
lbw-Lenovo-G5000-IRH8;65211;65240;13;237;
lbw-Lenovo-G5000-IRH8;65211;65240;15;3;
lbw-Lenovo-G5000-IRH8;65211;65234;1;5;
lbw-Lenovo-G5000-IRH8;65211;65234;7;1;
lbw-Lenovo-G5000-IRH8;65211;65234;9;1;
lbw-Lenovo-G5000-IRH8;65211;65234;12;5;
lbw-Lenovo-G5000-IRH8;65211;65234;15;3484;
lbw-Lenovo-G5000-IRH8;65211;65237;1;255;
lbw-Lenovo-G5000-IRH8;65211;65237;2;339;
lbw-Lenovo-G5000-IRH8;65211;65237;3;22;
lbw-Lenovo-G5000-IRH8;65211;65237;4;374;
lbw-Lenovo-G5000-IRH8;65211;65237;5;94;
lbw-Lenovo-G5000-IRH8;65211;65237;6;1161;
lbw-Lenovo-G5000-IRH8;65211;65237;7;16;
lbw-Lenovo-G5000-IRH8;65211;65237;8;89;
lbw-Lenovo-G5000-IRH8;65211;65237;9;38;
lbw-Lenovo-G5000-IRH8;65211;65237;10;62;
lbw-Lenovo-G5000-IRH8;65211;65237;11;137;
lbw-Lenovo-G5000-IRH8;65211;65237;12;615;
lbw-Lenovo-G5000-IRH8;65211;65237;13;256;
lbw-Lenovo-G5000-IRH8;65211;65235;1;256;
lbw-Lenovo-G5000-IRH8;65211;65235;2;370;
lbw-Lenovo-G5000-IRH8;65211;65235;3;19;
lbw-Lenovo-G5000-IRH8;65211;65235;4;579;
lbw-Lenovo-G5000-IRH8;65211;65235;5;95;
lbw-Lenovo-G5000-IRH8;65211;65235;6;950;
lbw-Lenovo-G5000-IRH8;65211;65235;7;1;
lbw-Lenovo-G5000-IRH8;65211;65235;9;80;
lbw-Lenovo-G5000-IRH8;65211;65235;10;55;
lbw-Lenovo-G5000-IRH8;65211;65235;11;107;
lbw-Lenovo-G5000-IRH8;65211;65235;12;293;
lbw-Lenovo-G5000-IRH8;65211;65235;13;653;
lbw-Lenovo-G5000-IRH8;65211;65235;14;2;
