node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;62896;62933;1;193;
lbw-Lenovo-G5000-IRH8;62896;62933;2;275;
lbw-Lenovo-G5000-IRH8;62896;62933;4;62;
lbw-Lenovo-G5000-IRH8;62896;62933;7;5;
lbw-Lenovo-G5000-IRH8;62896;62933;8;315;
lbw-Lenovo-G5000-IRH8;62896;62933;9;48;
lbw-Lenovo-G5000-IRH8;62896;62933;10;63;
lbw-Lenovo-G5000-IRH8;62896;62933;11;39;
lbw-Lenovo-G5000-IRH8;62896;62933;12;117;
lbw-Lenovo-G5000-IRH8;62896;62933;13;862;
lbw-Lenovo-G5000-IRH8;62896;62933;14;1567;
lbw-Lenovo-G5000-IRH8;62896;62933;16;2;
lbw-Lenovo-G5000-IRH8;62896;62921;1;2;
lbw-Lenovo-G5000-IRH8;62896;62921;7;3;
lbw-Lenovo-G5000-IRH8;62896;62921;15;1;
lbw-Lenovo-G5000-IRH8;62896;62921;16;3580;
lbw-Lenovo-G5000-IRH8;62896;62928;1;87;
lbw-Lenovo-G5000-IRH8;62896;62928;2;98;
lbw-Lenovo-G5000-IRH8;62896;62928;3;40;
lbw-Lenovo-G5000-IRH8;62896;62928;4;1004;
lbw-Lenovo-G5000-IRH8;62896;62928;6;1;
lbw-Lenovo-G5000-IRH8;62896;62928;7;95;
lbw-Lenovo-G5000-IRH8;62896;62928;8;1808;
lbw-Lenovo-G5000-IRH8;62896;62928;9;23;
lbw-Lenovo-G5000-IRH8;62896;62928;10;16;
lbw-Lenovo-G5000-IRH8;62896;62928;11;75;
lbw-Lenovo-G5000-IRH8;62896;62928;12;220;
lbw-Lenovo-G5000-IRH8;62896;62928;13;103;
lbw-Lenovo-G5000-IRH8;62896;62922;1;101;
lbw-Lenovo-G5000-IRH8;62896;62922;2;81;
lbw-Lenovo-G5000-IRH8;62896;62922;3;33;
lbw-Lenovo-G5000-IRH8;62896;62922;4;136;
lbw-Lenovo-G5000-IRH8;62896;62922;5;22;
lbw-Lenovo-G5000-IRH8;62896;62922;6;1193;
lbw-Lenovo-G5000-IRH8;62896;62922;7;5;
lbw-Lenovo-G5000-IRH8;62896;62922;8;91;
lbw-Lenovo-G5000-IRH8;62896;62922;9;23;
lbw-Lenovo-G5000-IRH8;62896;62922;10;33;
lbw-Lenovo-G5000-IRH8;62896;62922;11;25;
lbw-Lenovo-G5000-IRH8;62896;62922;12;107;
lbw-Lenovo-G5000-IRH8;62896;62922;13;63;
lbw-Lenovo-G5000-IRH8;62896;62922;15;1656;
lbw-Lenovo-G5000-IRH8;62896;62927;1;328;
lbw-Lenovo-G5000-IRH8;62896;62927;2;521;
lbw-Lenovo-G5000-IRH8;62896;62927;3;40;
lbw-Lenovo-G5000-IRH8;62896;62927;4;362;
lbw-Lenovo-G5000-IRH8;62896;62927;5;70;
lbw-Lenovo-G5000-IRH8;62896;62927;6;1076;
lbw-Lenovo-G5000-IRH8;62896;62927;7;50;
lbw-Lenovo-G5000-IRH8;62896;62927;8;1;
lbw-Lenovo-G5000-IRH8;62896;62927;9;119;
lbw-Lenovo-G5000-IRH8;62896;62927;10;70;
lbw-Lenovo-G5000-IRH8;62896;62927;11;164;
lbw-Lenovo-G5000-IRH8;62896;62927;12;406;
lbw-Lenovo-G5000-IRH8;62896;62927;13;340;
lbw-Lenovo-G5000-IRH8;62896;62927;15;1;
lbw-Lenovo-G5000-IRH8;62896;62919;1;170;
lbw-Lenovo-G5000-IRH8;62896;62919;2;150;
lbw-Lenovo-G5000-IRH8;62896;62919;5;67;
lbw-Lenovo-G5000-IRH8;62896;62919;6;869;
lbw-Lenovo-G5000-IRH8;62896;62919;7;4;
lbw-Lenovo-G5000-IRH8;62896;62919;9;16;
lbw-Lenovo-G5000-IRH8;62896;62919;10;23;
lbw-Lenovo-G5000-IRH8;62896;62919;11;63;
lbw-Lenovo-G5000-IRH8;62896;62919;12;200;
lbw-Lenovo-G5000-IRH8;62896;62919;13;98;
lbw-Lenovo-G5000-IRH8;62896;62919;14;1;
lbw-Lenovo-G5000-IRH8;62896;62919;15;1909;
lbw-Lenovo-G5000-IRH8;62896;62923;1;144;
lbw-Lenovo-G5000-IRH8;62896;62923;2;136;
lbw-Lenovo-G5000-IRH8;62896;62923;3;14;
lbw-Lenovo-G5000-IRH8;62896;62923;4;312;
lbw-Lenovo-G5000-IRH8;62896;62923;5;7;
lbw-Lenovo-G5000-IRH8;62896;62923;6;128;
lbw-Lenovo-G5000-IRH8;62896;62923;9;41;
lbw-Lenovo-G5000-IRH8;62896;62923;10;32;
lbw-Lenovo-G5000-IRH8;62896;62923;11;91;
lbw-Lenovo-G5000-IRH8;62896;62923;12;90;
lbw-Lenovo-G5000-IRH8;62896;62923;13;600;
lbw-Lenovo-G5000-IRH8;62896;62923;14;1966;
lbw-Lenovo-G5000-IRH8;62896;62920;1;131;
lbw-Lenovo-G5000-IRH8;62896;62920;2;112;
lbw-Lenovo-G5000-IRH8;62896;62920;3;64;
lbw-Lenovo-G5000-IRH8;62896;62920;4;1450;
lbw-Lenovo-G5000-IRH8;62896;62920;5;47;
lbw-Lenovo-G5000-IRH8;62896;62920;6;42;
lbw-Lenovo-G5000-IRH8;62896;62920;7;80;
lbw-Lenovo-G5000-IRH8;62896;62920;8;1114;
lbw-Lenovo-G5000-IRH8;62896;62920;9;26;
lbw-Lenovo-G5000-IRH8;62896;62920;10;48;
lbw-Lenovo-G5000-IRH8;62896;62920;11;46;
lbw-Lenovo-G5000-IRH8;62896;62920;12;272;
lbw-Lenovo-G5000-IRH8;62896;62920;13;138;
lbw-Lenovo-G5000-IRH8;62896;62920;16;1;
