node;pid;tid;core_id;sample_count;
fedora;16946;17037;13;91;
fedora;16946;17037;14;1841;
fedora;16946;16946;6;3;
fedora;16946;16946;7;189;
fedora;16946;16946;16;2;
fedora;16946;17034;7;778;
fedora;16946;17034;8;1156;
fedora;16946;17035;1;1;
fedora;16946;17035;9;9;
fedora;16946;17035;10;1924;
fedora;16946;17038;15;1842;
fedora;16946;17038;16;91;
fedora;16946;17031;1;92;
fedora;16946;17031;2;1842;
fedora;16946;17032;3;916;
fedora;16946;17032;4;1017;
fedora;16946;17036;11;10;
fedora;16946;17036;12;1922;
fedora;16946;17033;5;451;
fedora;16946;17033;6;1481;
