ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 148;mg_mpi_f90_aocc;mg.f90:739-741;resid;Innermost;2.7849996089935;2.3557324409485;20.246921539307;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 147;mg_mpi_f90_aocc;mg.f90:753-753;resid;Innermost;2.3249995708466;2.0182132720947;17.346031188965;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 144;mg_mpi_f90_aocc;mg.f90:669-671;psinv;Innermost;1.0099999904633;0.87704771757126;7.5380020141602;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 143;mg_mpi_f90_aocc;mg.f90:678-678;psinv;Innermost;0.72500002384186;0.61167484521866;5.2571897506714;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 140;mg_mpi_f90_aocc;mg.f90:835-837;rprj3;Innermost;0.58499997854233;0.54015600681305;4.6425032615662;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 96;mg_mpi_f90_aocc;mg.f90:928-930;interp;Innermost;0.28000000119209;0.23024071753025;1.9788603782654;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 94;mg_mpi_f90_aocc;mg.f90:940-942;interp;Innermost;0.23999999463558;0.2045189589262;1.7577885389328;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 97;mg_mpi_f90_aocc;mg.f90:922-924;interp;Innermost;0.26499998569489;0.19134443998337;1.644556760788;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 95;mg_mpi_f90_aocc;mg.f90:934-936;interp;Innermost;0.25500002503395;0.19134443998337;1.644556760788;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 139;mg_mpi_f90_aocc;mg.f90:844-851;rprj3;Innermost;0.20500001311302;0.18695293366909;1.6068128347397;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 98;mg_mpi_f90_aocc;mg.f90:915-917;interp;Innermost;0.16999998688698;0.14241047203541;1.2239817380905;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 145;mg_mpi_f90_aocc;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;resid;InBetween;0.14500001072884;0.090339668095112;0.77644646167755;1.69;1.00;1.20;1.95;4026;61.50;50.53;87.67;52.00;87.67;73.06;45.00
Loop 132;mg_mpi_f90_aocc;mg.f90:1307-1307;give3;Innermost;0.10000000149012;0.082811370491982;0.71174263954163;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 2;mg_mpi_f90_aocc;mg.f90:1078-1081;norm2u3;Innermost;0.08500000089407;0.079047210514545;0.67939066886902;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 192;mg_mpi_f90_aocc;randi8.f90:59-61;vranlc;Single;0.079999998211861;0.07277362793684;0.62547081708908;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 130;mg_mpi_f90_aocc;mg.f90:1291-1291;give3;Innermost;0.079999998211861;0.057089649140835;0.49067103862762;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 117;mg_mpi_f90_aocc;mg.f90:1432-1434;take3;Innermost;0.079999998211861;0.056462295353413;0.48527908325195;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 161;mg_mpi_f90_aocc;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;zran3;Innermost;0.059999998658895;0.050816066563129;0.43675115704536;1.07;1.00;7.07;5.09;121;7.92;10.49;56.00;52.17;56.00;7.92;11.00
Loop 119;mg_mpi_f90_aocc;mg.f90:1441-1443;take3;Innermost;0.065000005066395;0.046424552798271;0.39900723099709;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 138;mg_mpi_f90_aocc;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;rprj3;InBetween;0.059999998658895;0.038268890231848;0.32891136407852;2.16;1.61;3.26;2.57;260;25.69;21.64;115.83;53.67;71.96;35.52;45.00
Loop 141;mg_mpi_f90_aocc;mg.f90:666-673,mg.f90:678-678,mg.f90:703-703;psinv;InBetween;0.045000001788139;0.037014171481133;0.31812739372253;1.58;1.00;1.21;1.75;4026;60.00;49.66;86.67;55.00;86.67;71.35;49.50
Loop 93;mg_mpi_f90_aocc;mg.f90:912-917,mg.f90:920-942,mg.f90:974-974;interp;InBetween;0.035000000149012;0.024466993287206;0.21028758585453;1.42;1.03;1.25;3.49;1000012;68.91;58.76;150.17;106.00;145.77;120.53;43.00
Loop 163;mg_mpi_f90_aocc;mg.f90:2165-2168;zran3;Innermost;0.0049999998882413;0.0018820764962584;0.016175968572497;2.94;1.00;5.73;4.42;1;0.00;12.50;8.83;3.00;8.83;1.54;2.00
Loop 160;mg_mpi_f90_aocc;mg.f90:2193-2194;zran3;InBetween;0.0049999998882413;0.0012547177029774;0.010783979669213;1.00;1.00;8.00;2.00;121;0.00;12.50;1.00;1.00;1.00;0.13;0.50
Loop 156;mg_mpi_f90_aocc;mg.f90:2293-2296;zran3;Outermost;0.0049999998882413;0.0012547177029774;0.010783979669213;1.00;1.00;16.00;2.67;16;0.00;8.55;13.33;13.33;13.33;0.83;5.00
Loop 146;mg_mpi_f90_aocc;mg.f90:708-708,mg.f90:735-736;resid;Outermost;0.0049999998882413;0.0012547177029774;0.010783979669213;9.78;1.00;6.40;22.00;4026;0.00;11.76;14.67;1.50;14.67;2.29;0.67
Loop 126;mg_mpi_f90_aocc;mg.f90:1376-1379;give3;Single;0.0049999998882413;0.0012547177029774;0.010783979669213;1.00;1.00;6.65;9.00;1;0.00;9.82;9.00;9.00;9.00;1.35;1.00
Loop 178;mg_mpi_f90_aocc;mg.f90:279-285;mg_mpi;Single;0.0049999998882413;0.00062735885148868;0.0053919898346066;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 3;mg_mpi_f90_aocc;mg.f90:1077-1081;norm2u3;InBetween;0.0049999998882413;0.00062735885148868;0.0053919898346066;1.30;2.20;7.53;2.00;65534;22.22;15.18;16.00;12.33;7.29;2.13;8.00
Loop 135;mg_mpi_f90_aocc;mg.f90:1155-1168;comm3;Single;0.0049999998882413;0.00062735885148868;0.0053919898346066;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
