ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 148;mg_mpi_f90_aocc;mg.f90:739-741;resid;Innermost;2.8400003910065;2.5317509174347;20.376211166382;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 147;mg_mpi_f90_aocc;mg.f90:753-753;resid;Innermost;2.3150000572205;1.9946937561035;16.053831100464;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 144;mg_mpi_f90_aocc;mg.f90:669-671;psinv;Innermost;1.1750000715256;0.98951357603073;7.9638710021973;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 143;mg_mpi_f90_aocc;mg.f90:678-678;psinv;Innermost;0.77500003576279;0.65048450231552;5.2352743148804;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 140;mg_mpi_f90_aocc;mg.f90:835-837;rprj3;Innermost;0.56000000238419;0.51199018955231;4.1206345558167;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 96;mg_mpi_f90_aocc;mg.f90:928-930;interp;Innermost;0.26499998569489;0.23061494529247;1.8560509681702;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 94;mg_mpi_f90_aocc;mg.f90:940-942;interp;Innermost;0.26499998569489;0.22810825705528;1.8358764648438;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 139;mg_mpi_f90_aocc;mg.f90:844-851;rprj3;Innermost;0.25;0.20805478096008;1.6744807958603;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 95;mg_mpi_f90_aocc;mg.f90:934-936;interp;Innermost;0.23999997973442;0.18800128996372;1.5130848884583;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 97;mg_mpi_f90_aocc;mg.f90:922-924;interp;Innermost;0.25499999523163;0.17985458672047;1.447517991066;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 98;mg_mpi_f90_aocc;mg.f90:915-917;interp;Innermost;0.23499998450279;0.16042777895927;1.2911658287048;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 145;mg_mpi_f90_aocc;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;resid;InBetween;0.14500001072884;0.11468080431223;0.92298191785812;1.69;1.00;1.20;1.95;4026;61.50;50.53;87.67;52.00;87.67;73.06;45.00
Loop 132;mg_mpi_f90_aocc;mg.f90:1307-1307;give3;Innermost;0.10999999940395;0.088987283408642;0.71619355678558;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 2;mg_mpi_f90_aocc;mg.f90:1078-1081;norm2u3;Innermost;0.1000000089407;0.086480610072613;0.69601917266846;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 192;mg_mpi_f90_aocc;randi8.f90:59-61;vranlc;Single;0.089999996125698;0.076453864574432;0.61532121896744;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 130;mg_mpi_f90_aocc;mg.f90:1291-1291;give3;Innermost;0.10000000149012;0.070813827216625;0.56992870569229;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 117;mg_mpi_f90_aocc;mg.f90:1432-1434;take3;Innermost;0.075000002980232;0.063293777406216;0.50940531492233;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 161;mg_mpi_f90_aocc;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;zran3;Innermost;0.064999997615814;0.053267039358616;0.42870745062828;1.07;1.00;7.07;5.09;121;7.92;10.49;56.00;52.17;56.00;7.92;11.00
Loop 141;mg_mpi_f90_aocc;mg.f90:666-673,mg.f90:678-678,mg.f90:703-703;psinv;InBetween;0.079999998211861;0.052013695240021;0.41862019896507;1.58;1.00;1.21;1.75;4026;60.00;49.66;86.67;55.00;86.67;71.35;49.50
Loop 119;mg_mpi_f90_aocc;mg.f90:1441-1443;take3;Innermost;0.074999995529652;0.047000322490931;0.37827122211456;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 138;mg_mpi_f90_aocc;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;rprj3;InBetween;0.070000000298023;0.044493641704321;0.35809677839279;2.16;1.61;3.26;2.57;260;25.69;21.64;115.83;53.67;71.96;35.52;45.00
Loop 93;mg_mpi_f90_aocc;mg.f90:912-917,mg.f90:920-942,mg.f90:974-974;interp;InBetween;0.03999999910593;0.021306814625859;0.17148296535015;1.42;1.03;1.25;3.49;1000012;68.91;58.76;150.17;106.00;145.77;120.53;43.00
Loop 146;mg_mpi_f90_aocc;mg.f90:708-708,mg.f90:735-736;resid;Outermost;0.0049999998882413;0.001880013034679;0.015130850486457;9.78;1.00;6.40;22.00;4026;0.00;11.76;14.67;1.50;14.67;2.29;0.67
Loop 121;mg_mpi_f90_aocc;mg.f90:1475-1478;take3;Single;0.0099999997764826;0.0012533420231193;0.010087233036757;1.00;1.00;6.65;13.50;1;0.00;8.52;9.00;9.00;9.00;1.35;0.67
Loop 163;mg_mpi_f90_aocc;mg.f90:2165-2168;zran3;Innermost;0.0049999998882413;0.00062667101155967;0.0050436165183783;2.94;1.00;5.73;4.42;1;0.00;12.50;8.83;3.00;8.83;1.54;2.00
Loop 124;mg_mpi_f90_aocc;mg.f90:1462-1465;take3;Single;0.0049999998882413;0.00062667101155967;0.0050436165183783;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
