node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;117204;117204;1;2982;
lbw-Lenovo-G5000-IRH8;117204;117204;2;1714;
lbw-Lenovo-G5000-IRH8;117204;117204;7;46;
lbw-Lenovo-G5000-IRH8;117204;117229;16;3269;
lbw-Lenovo-G5000-IRH8;117204;117228;14;3270;
lbw-Lenovo-G5000-IRH8;117204;117223;3;997;
lbw-Lenovo-G5000-IRH8;117204;117223;4;2273;
lbw-Lenovo-G5000-IRH8;117204;117224;7;253;
lbw-Lenovo-G5000-IRH8;117204;117224;8;3016;
lbw-Lenovo-G5000-IRH8;117204;117225;9;3270;
lbw-Lenovo-G5000-IRH8;117204;117226;11;3270;
lbw-Lenovo-G5000-IRH8;117204;117227;13;3260;
