ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 143;mg_mpi_f90_aocc;mg.f90:739-741;resid;Innermost;2.6499993801117;2.3599333763123;24.329196929932;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 142;mg_mpi_f90_aocc;mg.f90:753-753;resid;Innermost;1.6200000047684;1.3532704114914;13.951232910156;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 147;mg_mpi_f90_aocc;mg.f90:669-671;psinv;Innermost;0.93500000238419;0.80207705497742;8.2688312530518;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 146;mg_mpi_f90_aocc;mg.f90:678-678;psinv;Innermost;0.63499999046326;0.53930616378784;5.5598540306091;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 152;mg_mpi_f90_aocc;mg.f90:835-837;rprj3;Innermost;0.48000001907349;0.42231050133705;4.3537139892578;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 103;mg_mpi_f90_aocc;mg.f90:922-924;interp;Innermost;0.21999999880791;0.19207306206226;1.9801335334778;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 102;mg_mpi_f90_aocc;mg.f90:940-942;interp;Innermost;0.23000000417233;0.18957048654556;1.9543339014053;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 101;mg_mpi_f90_aocc;mg.f90:934-936;interp;Innermost;0.21499998867512;0.18831917643547;1.9414337873459;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 100;mg_mpi_f90_aocc;mg.f90:928-930;interp;Innermost;0.20999999344349;0.17893448472023;1.8446844816208;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 151;mg_mpi_f90_aocc;mg.f90:844-851;rprj3;Innermost;0.13499999046326;0.12325209379196;1.2706394195557;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 104;mg_mpi_f90_aocc;mg.f90:915-917;interp;Innermost;0.14000000059605;0.10510837286711;1.0835908651352;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 138;mg_mpi_f90_aocc;mg.f90:1307-1307;give3;Innermost;0.125;0.088841609656811;0.91589230298996;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 140;mg_mpi_f90_aocc;mg.f90:732-732,mg.f90:736-743,mg.f90:753-753;resid;InBetween;0.10500000417233;0.071949191391468;0.74174380302429;1.67;1.00;1.20;1.94;4026;61.83;50.77;87.33;52.33;87.33;72.73;45.00
Loop 182;mg_mpi_f90_aocc;randi8.f90:59-61;vranlc;Single;0.079999998211861;0.071323551237583;0.73529386520386;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 2;mg_mpi_f90_aocc;mg.f90:1078-1081;norm2u3;Innermost;0.074999995529652;0.067569673061371;0.69659417867661;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 123;mg_mpi_f90_aocc;mg.f90:1432-1434;take3;Innermost;0.060000002384186;0.050051610916853;0.51599568128586;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 125;mg_mpi_f90_aocc;mg.f90:1441-1443;take3;Innermost;0.065000005066395;0.046923384070396;0.48374593257904;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 165;mg_mpi_f90_aocc;mg.f90:2194-2207;zran3;Innermost;0.050000004470348;0.040666934102774;0.41924649477005;3.10;1.00;6.48;5.27;256;0.00;9.38;26.33;8.50;26.33;4.06;5.00
Loop 136;mg_mpi_f90_aocc;mg.f90:1291-1291;give3;Innermost;0.054999999701977;0.039415642619133;0.40634658932686;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 99;mg_mpi_f90_aocc;mg.f90:912-917,mg.f90:920-942,mg.f90:974-974,mg.f90:987-987;interp;InBetween;0.054999999701977;0.035036128014326;0.36119699478149;1.51;1.02;1.25;3.90;1000012;69.76;57.35;158.00;104.33;154.52;126.21;40.50
Loop 144;mg_mpi_f90_aocc;mg.f90:666-673,mg.f90:678-678;psinv;InBetween;0.035000000149012;0.028154030442238;0.29024755954742;1.55;1.00;1.21;1.74;4026;60.91;50.25;86.33;55.67;86.33;71.31;49.50
Loop 150;mg_mpi_f90_aocc;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;rprj3;InBetween;0.034999996423721;0.013138546608388;0.1354488581419;1.96;1.60;3.28;2.58;260;25.43;21.52;116.00;59.33;72.38;35.38;45.00
Loop 145;mg_mpi_f90_aocc;mg.f90:665-667,mg.f90:678-678;psinv;Outermost;0.0049999998882413;0.0012512903194875;0.012899892404675;3.07;1.00;6.24;23.00;4026;0.00;11.90;15.33;5.00;15.33;2.46;0.67
Loop 4;mg_mpi_f90_aocc;mg.f90:2564-2566;zero3;Innermost;0.0049999998882413;0.0012512903194875;0.012899892404675;1.00;1.00;16.00;7.17;1;0.00;9.56;7.17;7.17;7.17;0.45;1.00
Loop 98;mg_mpi_f90_aocc;mg.f90:911-911,mg.f90:922-922,mg.f90:934-934;interp;Outermost;0.0049999998882413;0.00062564515974373;0.0064499462023377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 130;mg_mpi_f90_aocc;mg.f90:1462-1465;take3;Single;0.0049999998882413;0.00062564515974373;0.0064499462023377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 163;mg_mpi_f90_aocc;mg.f90:2192-2194,mg.f90:2200-2200;zran3;Outermost;0.0049999998882413;0.00062564515974373;0.0064499462023377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 161;mg_mpi_f90_aocc;mg.f90:2294-2296;zran3;Innermost;0.0049999998882413;0.00062564515974373;0.0064499462023377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 132;mg_mpi_f90_aocc;mg.f90:1376-1379;give3;Single;0.0049999998882413;0.00062564515974373;0.0064499462023377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 148;mg_mpi_f90_aocc;mg.f90:824-824,mg.f90:827-827,mg.f90:831-831,mg.f90:835-835,mg.f90:851-851,mg.f90:867-867;rprj3;Outermost;0.0049999998882413;0.00062564515974373;0.0064499462023377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
