group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x409af2,0x409b4b,0x409ba6,0x409c01,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x409afa,0x409b53,0x409bae,0x409c09,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x409aeb,0x409b43,0x409b9e,0x409bf9,;Success;256;Success;256;256;0;256;256;4;
4;SSSS;VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,;-256,-192,-128,-64,;0x409b1c,0x409b77,0x409bd2,0x409c34,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x409ac8,0x409b23,0x409b7e,0x409bd9,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x409ae4,0x409b3b,0x409b96,0x409bf1,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x409b01,0x409b5b,0x409bb6,0x409c11,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x409ad6,0x409b33,0x409b8e,0x409be1,;Success;256;Success;256;256;0;256;256;4;
4;SSSS;VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,;192,256,320,384,;0x409b14,0x409b6f,0x409bca,0x409c25,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x409acf,0x409b2b,0x409b86,0x409be9,;Success;256;Success;256;256;0;256;256;4;
