node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;114274;114297;13;3296;
lbw-Lenovo-G5000-IRH8;114274;114274;1;2733;
lbw-Lenovo-G5000-IRH8;114274;114274;2;1940;
lbw-Lenovo-G5000-IRH8;114274;114274;3;46;
lbw-Lenovo-G5000-IRH8;114274;114299;16;3305;
lbw-Lenovo-G5000-IRH8;114274;114298;14;3305;
lbw-Lenovo-G5000-IRH8;114274;114293;3;1795;
lbw-Lenovo-G5000-IRH8;114274;114293;4;1508;
lbw-Lenovo-G5000-IRH8;114274;114294;7;3305;
lbw-Lenovo-G5000-IRH8;114274;114295;9;3305;
lbw-Lenovo-G5000-IRH8;114274;114296;11;3304;
