ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 148;mg_mpi_f90_aocc;mg.f90:739-741;resid;Innermost;2.6649994850159;2.3201098442078;19.940744400024;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 147;mg_mpi_f90_aocc;mg.f90:753-753;resid;Innermost;2.1650004386902;1.7945774793625;15.423930168152;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 144;mg_mpi_f90_aocc;mg.f90:669-671;psinv;Innermost;0.97999995946884;0.88945913314819;7.6446709632874;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 143;mg_mpi_f90_aocc;mg.f90:678-678;psinv;Innermost;0.69499999284744;0.61761027574539;5.3082008361816;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 140;mg_mpi_f90_aocc;mg.f90:835-837;rprj3;Innermost;0.59999996423721;0.53743362426758;4.6191034317017;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 96;mg_mpi_f90_aocc;mg.f90:928-930;interp;Innermost;0.27499997615814;0.21923284232616;1.8842496871948;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 139;mg_mpi_f90_aocc;mg.f90:844-851;rprj3;Innermost;0.25999999046326;0.21860645711422;1.8788660764694;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 94;mg_mpi_f90_aocc;mg.f90:940-942;interp;Innermost;0.23999997973442;0.21547459065914;1.8519483804703;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 97;mg_mpi_f90_aocc;mg.f90:922-924;interp;Innermost;0.24499998986721;0.19605681300163;1.6850576400757;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 95;mg_mpi_f90_aocc;mg.f90:934-936;interp;Innermost;0.2250000089407;0.16473783552647;1.4158791303635;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 98;mg_mpi_f90_aocc;mg.f90:915-917;interp;Innermost;0.1799999922514;0.12840780615807;1.1036319732666;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 145;mg_mpi_f90_aocc;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;resid;InBetween;0.17499999701977;0.12402316182852;1.0659470558167;1.69;1.00;1.20;1.95;4026;61.50;50.53;87.67;52.00;87.67;73.06;45.00
Loop 2;mg_mpi_f90_aocc;mg.f90:1078-1081;norm2u3;Innermost;0.099999994039536;0.090198658406734;0.77523416280746;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 132;mg_mpi_f90_aocc;mg.f90:1307-1307;give3;Innermost;0.14000000059605;0.080176584422588;0.68909704685211;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 192;mg_mpi_f90_aocc;randi8.f90:59-61;vranlc;Single;0.075000002980232;0.064517095685005;0.554507791996;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 130;mg_mpi_f90_aocc;mg.f90:1291-1291;give3;Innermost;0.079999998211861;0.062011580914259;0.53297352790833;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 117;mg_mpi_f90_aocc;mg.f90:1432-1434;take3;Innermost;0.074999995529652;0.052615884691477;0.45221993327141;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 161;mg_mpi_f90_aocc;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;zran3;Innermost;0.064999997615814;0.050736743956804;0.43606922030449;1.07;1.00;7.07;5.09;121;7.92;10.49;56.00;52.17;56.00;7.92;11.00
Loop 119;mg_mpi_f90_aocc;mg.f90:1441-1443;take3;Innermost;0.08500000089407;0.047604851424694;0.40915137529373;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 141;mg_mpi_f90_aocc;mg.f90:666-673,mg.f90:678-678,mg.f90:703-703;psinv;InBetween;0.054999999701977;0.041967432945967;0.36069923639297;1.58;1.00;1.21;1.75;4026;60.00;49.66;86.67;55.00;86.67;71.35;49.50
Loop 138;mg_mpi_f90_aocc;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;rprj3;InBetween;0.064999997615814;0.040088292211294;0.34454852342606;2.16;1.61;3.26;2.57;260;25.69;21.64;115.83;53.67;71.96;35.52;45.00
Loop 93;mg_mpi_f90_aocc;mg.f90:912-917,mg.f90:920-942,mg.f90:974-974;interp;InBetween;0.030000001192093;0.017538629472256;0.15073998272419;1.42;1.03;1.25;3.49;1000012;68.91;58.76;150.17;106.00;145.77;120.53;43.00
Loop 163;mg_mpi_f90_aocc;mg.f90:2165-2168;zran3;Innermost;0.0099999997764826;0.0025055182632059;0.021534282714128;2.94;1.00;5.73;4.42;1;0.00;12.50;8.83;3.00;8.83;1.54;2.00
Loop 150;mg_mpi_f90_aocc;mg.f90:2564-2566;mg3p;Innermost;0.0049999998882413;0.0012527591316029;0.010767141357064;1.00;1.00;16.00;7.17;1;0.00;9.56;7.17;7.17;7.17;0.45;1.00
Loop 167;mg_mpi_f90_aocc;mg.f90:2564-2566;zran3;Innermost;0.0049999998882413;0.00062637956580147;0.0053835706785321;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 124;mg_mpi_f90_aocc;mg.f90:1462-1465;take3;Single;0.0049999998882413;0.00062637956580147;0.0053835706785321;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 128;mg_mpi_f90_aocc;mg.f90:1340-1343;give3;Single;0.0049999998882413;0.00062637956580147;0.0053835706785321;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
