node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;66746;66768;1;245;
lbw-Lenovo-G5000-IRH8;66746;66768;2;300;
lbw-Lenovo-G5000-IRH8;66746;66768;3;25;
lbw-Lenovo-G5000-IRH8;66746;66768;4;407;
lbw-Lenovo-G5000-IRH8;66746;66768;5;100;
lbw-Lenovo-G5000-IRH8;66746;66768;6;587;
lbw-Lenovo-G5000-IRH8;66746;66768;7;4;
lbw-Lenovo-G5000-IRH8;66746;66768;9;28;
lbw-Lenovo-G5000-IRH8;66746;66768;10;40;
lbw-Lenovo-G5000-IRH8;66746;66768;11;153;
lbw-Lenovo-G5000-IRH8;66746;66768;12;383;
lbw-Lenovo-G5000-IRH8;66746;66768;13;397;
lbw-Lenovo-G5000-IRH8;66746;66768;14;856;
lbw-Lenovo-G5000-IRH8;66746;66769;1;309;
lbw-Lenovo-G5000-IRH8;66746;66769;2;299;
lbw-Lenovo-G5000-IRH8;66746;66769;3;48;
lbw-Lenovo-G5000-IRH8;66746;66769;4;942;
lbw-Lenovo-G5000-IRH8;66746;66769;5;1;
lbw-Lenovo-G5000-IRH8;66746;66769;6;555;
lbw-Lenovo-G5000-IRH8;66746;66769;7;2;
lbw-Lenovo-G5000-IRH8;66746;66769;9;101;
lbw-Lenovo-G5000-IRH8;66746;66769;10;77;
lbw-Lenovo-G5000-IRH8;66746;66769;11;163;
lbw-Lenovo-G5000-IRH8;66746;66769;12;221;
lbw-Lenovo-G5000-IRH8;66746;66769;13;794;
lbw-Lenovo-G5000-IRH8;66746;66769;15;1;
lbw-Lenovo-G5000-IRH8;66746;66769;16;2;
lbw-Lenovo-G5000-IRH8;66746;66770;1;104;
lbw-Lenovo-G5000-IRH8;66746;66770;2;75;
lbw-Lenovo-G5000-IRH8;66746;66770;3;46;
lbw-Lenovo-G5000-IRH8;66746;66770;4;782;
lbw-Lenovo-G5000-IRH8;66746;66770;5;6;
lbw-Lenovo-G5000-IRH8;66746;66770;6;55;
lbw-Lenovo-G5000-IRH8;66746;66770;7;58;
lbw-Lenovo-G5000-IRH8;66746;66770;8;186;
lbw-Lenovo-G5000-IRH8;66746;66770;9;39;
lbw-Lenovo-G5000-IRH8;66746;66770;10;73;
lbw-Lenovo-G5000-IRH8;66746;66770;11;36;
lbw-Lenovo-G5000-IRH8;66746;66770;12;68;
lbw-Lenovo-G5000-IRH8;66746;66770;13;401;
lbw-Lenovo-G5000-IRH8;66746;66770;14;1610;
lbw-Lenovo-G5000-IRH8;66746;66771;1;70;
lbw-Lenovo-G5000-IRH8;66746;66771;2;82;
lbw-Lenovo-G5000-IRH8;66746;66771;4;1;
lbw-Lenovo-G5000-IRH8;66746;66771;5;3;
lbw-Lenovo-G5000-IRH8;66746;66771;6;87;
lbw-Lenovo-G5000-IRH8;66746;66771;7;101;
lbw-Lenovo-G5000-IRH8;66746;66771;8;3042;
lbw-Lenovo-G5000-IRH8;66746;66771;9;2;
lbw-Lenovo-G5000-IRH8;66746;66771;10;8;
lbw-Lenovo-G5000-IRH8;66746;66771;11;31;
lbw-Lenovo-G5000-IRH8;66746;66771;12;115;
lbw-Lenovo-G5000-IRH8;66746;66771;13;3;
lbw-Lenovo-G5000-IRH8;66746;66771;15;2;
lbw-Lenovo-G5000-IRH8;66746;66771;16;1;
lbw-Lenovo-G5000-IRH8;66746;66780;1;108;
lbw-Lenovo-G5000-IRH8;66746;66780;2;272;
lbw-Lenovo-G5000-IRH8;66746;66780;3;20;
lbw-Lenovo-G5000-IRH8;66746;66780;4;531;
lbw-Lenovo-G5000-IRH8;66746;66780;5;149;
lbw-Lenovo-G5000-IRH8;66746;66780;6;1778;
lbw-Lenovo-G5000-IRH8;66746;66780;7;17;
