node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;62130;62167;1;5;
lbw-Lenovo-G5000-IRH8;62130;62167;2;31;
lbw-Lenovo-G5000-IRH8;62130;62167;5;1;
lbw-Lenovo-G5000-IRH8;62130;62167;6;2;
lbw-Lenovo-G5000-IRH8;62130;62167;7;1;
lbw-Lenovo-G5000-IRH8;62130;62167;9;1;
lbw-Lenovo-G5000-IRH8;62130;62167;10;1;
lbw-Lenovo-G5000-IRH8;62130;62167;14;3508;
lbw-Lenovo-G5000-IRH8;62130;62167;16;2;
lbw-Lenovo-G5000-IRH8;62130;62156;1;233;
lbw-Lenovo-G5000-IRH8;62130;62156;2;198;
lbw-Lenovo-G5000-IRH8;62130;62156;3;46;
lbw-Lenovo-G5000-IRH8;62130;62156;4;1736;
lbw-Lenovo-G5000-IRH8;62130;62156;5;10;
lbw-Lenovo-G5000-IRH8;62130;62156;7;42;
lbw-Lenovo-G5000-IRH8;62130;62156;9;53;
lbw-Lenovo-G5000-IRH8;62130;62156;10;37;
lbw-Lenovo-G5000-IRH8;62130;62156;11;123;
lbw-Lenovo-G5000-IRH8;62130;62156;12;125;
lbw-Lenovo-G5000-IRH8;62130;62156;13;913;
lbw-Lenovo-G5000-IRH8;62130;62164;1;77;
lbw-Lenovo-G5000-IRH8;62130;62164;2;23;
lbw-Lenovo-G5000-IRH8;62130;62164;4;5;
lbw-Lenovo-G5000-IRH8;62130;62164;5;5;
lbw-Lenovo-G5000-IRH8;62130;62164;7;50;
lbw-Lenovo-G5000-IRH8;62130;62164;8;3057;
lbw-Lenovo-G5000-IRH8;62130;62164;9;3;
lbw-Lenovo-G5000-IRH8;62130;62164;10;3;
lbw-Lenovo-G5000-IRH8;62130;62164;11;54;
lbw-Lenovo-G5000-IRH8;62130;62164;12;118;
lbw-Lenovo-G5000-IRH8;62130;62164;13;145;
lbw-Lenovo-G5000-IRH8;62130;62164;16;1;
lbw-Lenovo-G5000-IRH8;62130;62153;1;153;
lbw-Lenovo-G5000-IRH8;62130;62153;2;291;
lbw-Lenovo-G5000-IRH8;62130;62153;3;1;
lbw-Lenovo-G5000-IRH8;62130;62153;4;9;
lbw-Lenovo-G5000-IRH8;62130;62153;7;23;
lbw-Lenovo-G5000-IRH8;62130;62153;8;17;
lbw-Lenovo-G5000-IRH8;62130;62153;9;65;
lbw-Lenovo-G5000-IRH8;62130;62153;10;89;
lbw-Lenovo-G5000-IRH8;62130;62153;11;20;
lbw-Lenovo-G5000-IRH8;62130;62153;12;55;
lbw-Lenovo-G5000-IRH8;62130;62153;13;725;
lbw-Lenovo-G5000-IRH8;62130;62153;15;2073;
lbw-Lenovo-G5000-IRH8;62130;62161;1;323;
lbw-Lenovo-G5000-IRH8;62130;62161;2;338;
lbw-Lenovo-G5000-IRH8;62130;62161;3;32;
lbw-Lenovo-G5000-IRH8;62130;62161;4;169;
lbw-Lenovo-G5000-IRH8;62130;62161;5;39;
lbw-Lenovo-G5000-IRH8;62130;62161;6;154;
lbw-Lenovo-G5000-IRH8;62130;62161;7;17;
lbw-Lenovo-G5000-IRH8;62130;62161;8;286;
lbw-Lenovo-G5000-IRH8;62130;62161;9;64;
lbw-Lenovo-G5000-IRH8;62130;62161;10;58;
lbw-Lenovo-G5000-IRH8;62130;62161;11;133;
lbw-Lenovo-G5000-IRH8;62130;62161;12;231;
lbw-Lenovo-G5000-IRH8;62130;62161;13;220;
lbw-Lenovo-G5000-IRH8;62130;62161;15;1461;
lbw-Lenovo-G5000-IRH8;62130;62161;16;3;
lbw-Lenovo-G5000-IRH8;62130;62154;3;1;
lbw-Lenovo-G5000-IRH8;62130;62154;5;1;
lbw-Lenovo-G5000-IRH8;62130;62154;6;1;
lbw-Lenovo-G5000-IRH8;62130;62154;7;2;
lbw-Lenovo-G5000-IRH8;62130;62154;10;1;
lbw-Lenovo-G5000-IRH8;62130;62154;14;2;
lbw-Lenovo-G5000-IRH8;62130;62154;15;1;
lbw-Lenovo-G5000-IRH8;62130;62154;16;3549;
lbw-Lenovo-G5000-IRH8;62130;62159;1;243;
lbw-Lenovo-G5000-IRH8;62130;62159;2;439;
lbw-Lenovo-G5000-IRH8;62130;62159;3;17;
lbw-Lenovo-G5000-IRH8;62130;62159;4;341;
lbw-Lenovo-G5000-IRH8;62130;62159;5;135;
lbw-Lenovo-G5000-IRH8;62130;62159;6;1479;
lbw-Lenovo-G5000-IRH8;62130;62159;7;2;
lbw-Lenovo-G5000-IRH8;62130;62159;9;65;
lbw-Lenovo-G5000-IRH8;62130;62159;10;55;
lbw-Lenovo-G5000-IRH8;62130;62159;11;105;
lbw-Lenovo-G5000-IRH8;62130;62159;12;316;
lbw-Lenovo-G5000-IRH8;62130;62159;13;326;
lbw-Lenovo-G5000-IRH8;62130;62155;1;121;
lbw-Lenovo-G5000-IRH8;62130;62155;2;136;
lbw-Lenovo-G5000-IRH8;62130;62155;3;82;
lbw-Lenovo-G5000-IRH8;62130;62155;4;978;
lbw-Lenovo-G5000-IRH8;62130;62155;5;80;
lbw-Lenovo-G5000-IRH8;62130;62155;6;1600;
lbw-Lenovo-G5000-IRH8;62130;62155;7;7;
lbw-Lenovo-G5000-IRH8;62130;62155;9;11;
lbw-Lenovo-G5000-IRH8;62130;62155;10;34;
lbw-Lenovo-G5000-IRH8;62130;62155;11;109;
lbw-Lenovo-G5000-IRH8;62130;62155;12;186;
lbw-Lenovo-G5000-IRH8;62130;62155;13;189;
